"","X1.5ss","X3ss","X9.4ss","X0.8ss","nm"
"253",0.223543815648302,0.203661391779237,0.116954682886159,0.234836475723846,469.586666666667
"254",0.228304781680662,0.2097295448982,0.123046033815549,0.239006443400894,470.653333333333
"255",0.231048626823773,0.21474685839151,0.127840826806413,0.240348573973909,471.723333333333
"256",0.231203016791909,0.218247076747909,0.130431116544935,0.238600017231016,472.793333333333
"257",0.23029411798247,0.221464103909414,0.131910072136029,0.236629992783571,473.86
"258",0.225723930177323,0.219503723456736,0.13063550149112,0.229707983726337,474.926666666667
"259",0.221112039542056,0.217853010322058,0.128659691044224,0.223475757300485,475.993333333333
"260",0.21740185459236,0.21763702528191,0.126905534721991,0.219434496980894,477.063333333333
"261",0.211859658098252,0.214791622597276,0.123080819321499,0.214413043116497,478.126666666667
"262",0.205877077458707,0.209459172960379,0.117702960370558,0.20766004528283,479.193333333333
"263",0.202907067825321,0.20632359954657,0.113601474373029,0.203640261188833,480.263333333333
"264",0.201700786363655,0.204120128702282,0.109582254389498,0.20139031403552,481.326666666667
"265",0.200362046703199,0.201082740242181,0.10500691252704,0.199024412008209,482.393333333333
"266",0.202112454101646,0.201543128573041,0.102687701074445,0.199278266359643,483.456666666667
"267",0.207553162338654,0.205554311950778,0.102281868517226,0.203375029312791,484.523333333333
"268",0.21410061975102,0.212133210599098,0.10258072373556,0.209774755232462,485.586666666667
"269",0.221810004398652,0.219163952268112,0.103738017730258,0.216302984172578,486.646666666667
"270",0.232122215737695,0.228543956562992,0.106448876449969,0.225604625645055,487.713333333333
"271",0.241839575990604,0.238855150115824,0.110295995477792,0.235372874551648,488.776666666667
"272",0.251990442727213,0.24920734378452,0.114560274779506,0.245196843058146,489.836666666667
"273",0.262497502782694,0.261127611569994,0.120016743266999,0.256926956570683,490.903333333333
"274",0.272676499493486,0.272954055128886,0.126274916784915,0.269874687876678,491.963333333333
"275",0.27984643921168,0.282333295203956,0.132472226002739,0.279746483244567,493.026666666667
"276",0.286583128784931,0.292116425279736,0.139305728593829,0.289462566326956,494.086666666667
"277",0.291728843406021,0.300260806408213,0.146276557215105,0.298162962268823,495.146666666667
"278",0.292583716055057,0.304661221427252,0.15270230724853,0.303669693283231,496.21
"279",0.291842897821545,0.306853761915375,0.159250690998943,0.306474067234569,497.27
"280",0.290117172551088,0.308406595709969,0.165520241908436,0.308282968760967,498.33
"281",0.285969321283549,0.306803408769661,0.171401908138922,0.307907121140932,499.39
"282",0.281206834243008,0.303492000782468,0.177077054362301,0.305978698203082,500.45
"283",0.27573658439528,0.298855377234026,0.182055598892005,0.302390739427611,501.51
"284",0.270492592028468,0.29507794422073,0.187230977128693,0.297627440261157,502.566666666667
"285",0.264704944946742,0.289875554981003,0.191418639364105,0.292033097910994,503.626666666667
"286",0.260180108068644,0.284401321917047,0.196381737040861,0.286824176564414,504.683333333333
"287",0.256174619814665,0.279788094629812,0.201100520380032,0.281723978134031,505.74
"288",0.253955117406152,0.277758293851858,0.207136756185134,0.278436377139561,506.8
"289",0.253200284376081,0.27666767220809,0.21330088685568,0.275662857150261,507.856666666667
"290",0.253941182469038,0.276645188447896,0.220103205371442,0.27440679768035,508.913333333333
"291",0.255096874811301,0.277162755301012,0.227403791924612,0.273973747647371,509.97
"292",0.256927896534096,0.2782625779446,0.235305784384245,0.274181088786882,511.026666666667
"293",0.25987262373269,0.28069357311587,0.243487951581279,0.275671818813842,512.08
"294",0.263240390466262,0.284626184612465,0.252476924044814,0.278009018086882,513.136666666667
"295",0.266017541815142,0.287995058734425,0.261133662061837,0.27925887299457,514.19
"296",0.26878264709003,0.290416662425066,0.269440304133733,0.281178545955033,515.246666666667
"297",0.271693075803263,0.293445460369582,0.278355981438119,0.283099347279544,516.3
"298",0.274556810182339,0.296751526163775,0.286525929180401,0.285375024907061,517.353333333333
"299",0.277601060858123,0.300301656267143,0.294798613736327,0.287783030836597,518.41
"300",0.280849783684706,0.303801993606501,0.303347026696706,0.289735608345991,519.46
"301",0.283534164438778,0.305921065579348,0.310826004596833,0.291527585984125,520.513333333333
"302",0.285271301312222,0.307776036451976,0.317264135610154,0.292518251614635,521.57
"303",0.288095778463905,0.310643433624557,0.324538288659313,0.294570802658719,522.62
"304",0.290382466981939,0.313113969048541,0.331133152495413,0.296590229506067,523.67
"305",0.293286254559924,0.31569026306475,0.337221322494702,0.298693548738981,524.72
"306",0.295762196304845,0.317890805418591,0.343195887865058,0.300440005023177,525.77
"307",0.296691060718015,0.319034757737196,0.347085819471332,0.300877100101403,526.823333333333
"308",0.29805942824927,0.320626681621615,0.351032823805754,0.302012697679932,527.88
"309",0.299612970335935,0.322706033398177,0.355367577520429,0.303769082309785,528.93
"310",0.30089755112183,0.323405717077616,0.35893736016385,0.304169465367681,529.98
"311",0.301658098663535,0.32420379172724,0.362175532503884,0.304762988051646,531.023333333333
"312",0.301865599880958,0.324956018541316,0.364398933442316,0.305960797287611,532.07
"313",0.301899333807384,0.325138163027884,0.366359423123101,0.306583118894179,533.12
"314",0.30208418153459,0.32529955630217,0.368550654351935,0.30680763730316,534.17
"315",0.301997243500207,0.325551254602559,0.3700195817807,0.306693133842662,535.22
"316",0.302311037920106,0.326304027107,0.371399420004096,0.306748905681337,536.27
"317",0.301580265315293,0.325926273082682,0.373178875600289,0.30650257227271,537.313333333333
"318",0.301411067713413,0.325922972529855,0.375063723901807,0.306808236807597,538.36
"319",0.302527493012878,0.32657230539393,0.37668767294274,0.307808404911993,539.41
"320",0.302213955278162,0.325769292681332,0.377446072220128,0.307249776832426,540.453333333333
"321",0.301185965332319,0.325486697617067,0.377384018867846,0.306648247530753,541.5
"322",0.301521105418229,0.325717294798009,0.378366130551225,0.306109445140213,542.546666666667
"323",0.301874962984413,0.325616651527359,0.379506775813545,0.305399746841997,543.59
"324",0.301634124762299,0.325666961240747,0.380831553122028,0.304824857922531,544.636666666667
"325",0.301285665255828,0.325508499057444,0.381624624257679,0.304639251504454,545.68
"326",0.300809201335434,0.32487619816655,0.381637356822338,0.304328534407945,546.723333333333
"327",0.30141490091731,0.325217878638205,0.382361263904482,0.304658188008845,547.77
"328",0.302975804111468,0.326335786387564,0.384334861632566,0.305318370359007,548.81
"329",0.304696534380637,0.32815595165451,0.386223530428588,0.305594855237395,549.856666666667
"330",0.306100776091255,0.329747040007022,0.388144632158099,0.306431855378841,550.9
"331",0.30695179120409,0.330623989635308,0.389499685953612,0.306648564836589,551.94
"332",0.307890528296892,0.331778433815827,0.390795059599097,0.307022278612122,552.983333333333
"333",0.309149554208678,0.332660625752896,0.392497568011464,0.308251706786991,554.023333333333
"334",0.309959743196666,0.332733134856192,0.393070055259297,0.309105075605974,555.066666666667
"335",0.311465218029869,0.33332557042739,0.394034841920781,0.309907906444243,556.106666666667
"336",0.312122149846307,0.333723138052608,0.395017552562597,0.309593866558102,557.146666666667
"337",0.311831844710636,0.333141457081879,0.395207653032273,0.308436645257249,558.186666666667
"338",0.312598270244061,0.33358651035675,0.395083879835871,0.308764170161384,559.226666666667
"339",0.312372748885443,0.333077241813554,0.394122658329258,0.308542703069264,560.266666666667
"340",0.311321981098938,0.33125005114833,0.392904057249686,0.307153207540785,561.306666666667
"341",0.310476680497737,0.330561879517645,0.391781605543931,0.306284208785879,562.346666666667
"342",0.308815723728594,0.329150564554031,0.389717898191518,0.305388500824684,563.383333333333
"343",0.306547802708153,0.326581427887963,0.386892253817917,0.304032370923454,564.423333333333
"344",0.304119312799121,0.32334267907525,0.383649347451253,0.301561075638744,565.46
"345",0.301929370906289,0.320531814090444,0.381145217038269,0.299326218289689,566.496666666667
"346",0.299218191806657,0.317170846070313,0.378020758419961,0.297179794391476,567.533333333333
"347",0.296167608958144,0.313641755923141,0.374341027318668,0.294107671072508,568.573333333333
"348",0.292849543256132,0.310474901035015,0.370850383988943,0.291395097870533,569.606666666667
"349",0.289485288111139,0.306411677591236,0.367479628121951,0.288289890709112,570.643333333333
"350",0.28526942635563,0.30205650681324,0.363582725994909,0.285214056004314,571.68
"351",0.280883313005327,0.298458188104981,0.358939311640048,0.281579134442387,572.716666666667
"352",0.277001911416928,0.294966938084876,0.355180252350121,0.277809520741004,573.753333333333
"353",0.27310432360069,0.291096671075016,0.351172250602386,0.274694851476532,574.783333333333
"354",0.269374922878134,0.287439829890948,0.347809421293831,0.271889046901268,575.816666666667
"355",0.265840311154767,0.283489082020874,0.344176209229723,0.26858026743888,576.853333333333
"356",0.262198221583913,0.280264262708292,0.3408656688048,0.265979442863699,577.886666666667
"357",0.258529943789703,0.276715218109119,0.338073198015073,0.263195113222957,578.92
"358",0.254551270955138,0.27241426899345,0.334909653110241,0.258996657871035,579.953333333333
"359",0.250755169317444,0.268546553075492,0.331504838825128,0.25562686744841,580.986666666667
"360",0.247749039542223,0.266065315179963,0.328340692245262,0.252765111757502,582.016666666667
"361",0.244535882790301,0.262854409494113,0.326269099696125,0.2494587673236,583.05
"362",0.241351759161689,0.259191043734446,0.323570652186104,0.24621021649787,584.08
"363",0.238247543445284,0.255833248604473,0.320598923679857,0.243367040114695,585.11
"364",0.235062618450808,0.252418917335262,0.318187608253533,0.239710370059897,586.143333333333
"365",0.231314451286433,0.248962769567678,0.315900725911423,0.235752212618635,587.173333333333
"366",0.22772343324146,0.245573395607311,0.314007541580736,0.232996672449183,588.203333333333
"367",0.224482927986468,0.241991519310492,0.311874706430143,0.229682883891274,589.233333333333
"368",0.221418325870851,0.238259709861856,0.309115868043119,0.225666012919751,590.26
"369",0.218304891807576,0.235012020693939,0.30708640700334,0.221987363369461,591.29
"370",0.214721972889489,0.231427494890133,0.305214954933018,0.218779833931526,592.32
"371",0.211047737095645,0.227232634398331,0.302333577256262,0.215529129762793,593.346666666667
"372",0.20748892517237,0.22312725692689,0.299345702465415,0.211389281080073,594.373333333333
"373",0.20383405254741,0.219187315684889,0.296013693249123,0.207287060466555,595.4
"374",0.199564311780073,0.214272823090164,0.291427440473493,0.203413425884477,596.43
"375",0.195378046914978,0.209771697338522,0.286009233754885,0.199043444051947,597.456666666667
"376",0.19101224795342,0.205549816282859,0.279120542446299,0.195066271218468,598.48
"377",0.186721458143227,0.201199097284518,0.271871674454927,0.191189580916641,599.51
"378",0.182537594208399,0.196239823884502,0.26503121429286,0.186789389185055,600.533333333333
"379",0.178035710495521,0.191482957535894,0.258377401112007,0.182604109655873,601.56
"380",0.17380570386873,0.186951890345799,0.251627781154865,0.177977571423197,602.583333333333
"381",0.169373042194589,0.182494012771952,0.245428396702516,0.174159485340846,603.61
"382",0.164931452742525,0.177347117836008,0.239752162819309,0.170028265059542,604.63
"383",0.160935160136263,0.172875018590136,0.235361901748766,0.165575079314003,605.66
"384",0.156945752351208,0.168466888118942,0.230691285297375,0.161338086845592,606.68
"385",0.153254795728193,0.164058349025886,0.22667391108789,0.157716594901418,607.7
"386",0.148988853406676,0.160486936137066,0.223020924367275,0.154479700604323,608.726666666667
"387",0.145159499655162,0.156265353619542,0.218538602237056,0.150769934689834,609.75
"388",0.14163608306801,0.152003112601999,0.213133101162249,0.146973253426851,610.77
"389",0.13777914938435,0.148481995326258,0.207839533887052,0.143746333672626,611.79
"390",0.134524216772403,0.145525724266624,0.201494478183855,0.14088212532513,612.81
"391",0.131734620167779,0.141958625481038,0.194156720442479,0.137910046102916,613.83
"392",0.128819379894083,0.138195092602082,0.186213252603002,0.134676952888068,614.85
"393",0.126000417597171,0.134983007286148,0.178717862988426,0.131658679299123,615.87
"394",0.12285084981546,0.132134541119615,0.171967761417555,0.129230068402586,616.89
"395",0.119745220631408,0.129150703282269,0.165826678330233,0.126857140211082,617.91
"396",0.117232088469715,0.126764577503375,0.160961448897481,0.124026956434253,618.93
"397",0.115127282717572,0.124168882510251,0.156637711369194,0.121857858956793,619.95
"398",0.112913501386289,0.121853374248776,0.15235975482175,0.119301677409161,620.97
"399",0.110587166538457,0.119384642515936,0.148520447683401,0.117236791659359,621.99
"400",0.108815662174888,0.117240455293906,0.145364791774444,0.115571616848476,623.003333333333
"401",0.106921027578487,0.11543069235614,0.14221413791601,0.113027186508111,624.02
"402",0.104911935821571,0.113352200428184,0.138857854746847,0.111020697744135,625.04
"403",0.103263868492314,0.111471869856004,0.136409840411576,0.109488338697809,626.056666666667
"404",0.101839000840484,0.109733556927977,0.134040806561028,0.107669598836664,627.07
"405",0.100204900451507,0.107707000656237,0.131787959127247,0.105580426528007,628.09
"406",0.0988716124643145,0.106171962936429,0.12994135796993,0.104388185454956,629.1
"407",0.0970517175163328,0.104882090329247,0.128441545536547,0.102814604143235,630.12
"408",0.0954519130557634,0.103227746576326,0.126303806030772,0.10092664653829,631.13
"409",0.0944763001175095,0.1021130560951,0.124531738657571,0.0994726270585137,632.146666666667
"410",0.0936942844036565,0.100631257592322,0.122981578256752,0.0978997055840296,633.16
"411",0.0926632233548651,0.0996389492403957,0.121736696946396,0.0964157117100187,634.173333333333
"412",0.0913929397192311,0.0986236479636186,0.12098151877614,0.0951378008421563,635.186666666667
"413",0.0905076022407343,0.0977399641970716,0.12009856106302,0.0940988918470342,636.2
"414",0.089963821184252,0.0971090908737142,0.118762522380007,0.0927775725129847,637.21
"415",0.0892490305676934,0.0960268112170471,0.118012790474845,0.0915189387327195,638.223333333333
"416",0.0884527435486096,0.0950597760428184,0.117095954703134,0.0903847135524132,639.236666666667
"417",0.0876989702192332,0.0942515241944299,0.116480239337689,0.0895225616863858,640.246666666667
"418",0.0871957623850562,0.0936967245677073,0.116294050656496,0.088425565920307,641.26
"419",0.0867708109611734,0.0931971330135803,0.115899862195258,0.0871714348704037,642.27
"420",0.0859216331929628,0.0925957854667932,0.115373384261257,0.0861968957172415,643.28
"421",0.0853464457870868,0.091952269076044,0.114767694966565,0.0853116463765293,644.29
"422",0.0845479208278779,0.0911946596373896,0.114468164314542,0.0842378715894384,645.296666666667
"423",0.0837245305918418,0.0908122171019089,0.114355448972623,0.0833995345890162,646.306666666667
"424",0.0834504424449897,0.0903874699204574,0.114410399207681,0.0820589758219885,647.316666666667
"425",0.0828977681839023,0.0894530532809905,0.11423713597766,0.0805550197893021,648.323333333333
"426",0.0820586799976036,0.0886016089214732,0.113829010807143,0.0790802586759069,649.333333333333
"427",0.0810703656265136,0.0877268648988351,0.113367073733066,0.0779795724691632,650.34
"428",0.0802742628681299,0.0866708033296355,0.113400866843892,0.0769042085061966,651.346666666667
"429",0.079426561699583,0.0856024651980455,0.113256737426934,0.0757347691297969,652.353333333333
"430",0.0782531639458124,0.0845214797351981,0.113075590164444,0.0741746253941307,653.36
"431",0.0770077657803433,0.0836625081820576,0.112553721408024,0.0726983465077766,654.366666666667
"432",0.0758759004678813,0.0828486346556764,0.112098382930203,0.070949014333644,655.373333333333
"433",0.0744448624572673,0.0818887982358355,0.111648993067211,0.0690238013026755,656.376666666667
"434",0.0728220714541561,0.0804661369333272,0.110781750341229,0.0674906341758798,657.383333333333
"435",0.071043065995639,0.0792087712793436,0.110323486746814,0.0660080188542026,658.386666666667
"436",0.06963197127892,0.07766164861611,0.109771742191117,0.0645824542527556,659.393333333333
"437",0.0680838373148194,0.0759551037766957,0.109374515394535,0.0621228778786422,660.393333333333
"438",0.0664609835360143,0.0743931809404162,0.109026385554375,0.0602985888763809,661.396666666667
"439",0.0647240545231306,0.0728439853664099,0.108558719907734,0.058255628092475,662.403333333333
"440",0.0628492517308343,0.0708178381792236,0.107603074544033,0.0566803136503221,663.403333333333
"441",0.0607971687854329,0.0694685312774376,0.106445911671068,0.0544763789533152,664.406666666667
"442",0.0586352339581318,0.0676442388520124,0.104619620964765,0.0528392040468979,665.406666666667
"443",0.0565664088107238,0.0659329763872548,0.103017776598922,0.0518715262244162,666.41
"444",0.0546470464009898,0.0641871939637273,0.100665399834796,0.0507108720435373,667.41
"445",0.0527917383996689,0.0616367206747951,0.0977338161031475,0.0489483171708096,668.413333333333
"446",0.0510436610626239,0.0604643430537821,0.0950837426203595,0.0471487607134169,669.413333333333
"447",0.0496643771064343,0.0595721178913824,0.0929445741808064,0.0453496012309493,670.413333333333
"448",0.0483266053998654,0.0572599525579599,0.0903760727094711,0.0444077066295942,671.413333333333
"449",0.046898540019779,0.0554162388815723,0.0878019562009171,0.0436926437887671,672.41
"450",0.0458525097839435,0.0540770891578019,0.085457915218811,0.0426675028212988,673.41
"451",0.0442317657511401,0.0525458073699795,0.0828928715824914,0.0411357857043759,674.41
"452",0.0430135941154391,0.0510899020953925,0.0811773932872825,0.0397259180752958,675.406666666667
"453",0.0422475613581839,0.0499536314354861,0.0795932679662352,0.0391406596176774,676.403333333333
"454",0.0410727714947564,0.0487475583606626,0.0778621612636524,0.0388562402527974,677.4
"455",0.0403984776970695,0.0477400347462622,0.0761833561759383,0.0380923107127063,678.4
"456",0.0400082899377565,0.0469610773567795,0.0742461964757199,0.0374256369588243,679.396666666667
"457",0.039645210451566,0.0465361505914405,0.0730372835018872,0.0371144553063789,680.39
"458",0.0397574333787154,0.0464309159379543,0.0723262656278428,0.0362280380716343,681.39
"459",0.0395563701869647,0.046145649598191,0.0720955175109408,0.0356204356703435,682.383333333333
"460",0.0395559743704936,0.0457868776095267,0.0715940460651304,0.0355913586242941,683.38
"461",0.0398188637090155,0.0456073976303089,0.0715476326116292,0.0352184651960726,684.37
"462",0.0400941258062138,0.0456813304104697,0.072061650075672,0.0346195526313748,685.37
"463",0.0406364182700936,0.0456906394709981,0.0729425491704418,0.0345144851561968,686.36
"464",0.0417829465982843,0.0462215037977788,0.0745369508424712,0.0344618670511739,687.356666666667
"465",0.042541683239217,0.0474652195227447,0.0769130950960321,0.0345041497602856,688.35
"466",0.0436583870948951,0.0486317762528977,0.0790406931635367,0.0349922645000773,689.34
"467",0.0449984807845412,0.0494713521990612,0.081509955220508,0.0347449731654928,690.33
"468",0.0463094982191886,0.0506785551459228,0.0841320861157011,0.0342156636949043,691.326666666667
"469",0.0472606964076525,0.0524306576382339,0.0876824485265274,0.0343408024889171,692.32
"470",0.048112982409082,0.0538466259416075,0.0922133904848877,0.0351373285744452,693.31
"471",0.0495959631872197,0.0549727286262085,0.0959077288923814,0.0348554927047395,694.3
"472",0.0503297530950205,0.0557598057414094,0.0986029144952621,0.03449433654848,695.29
"473",0.0502883920504592,0.0563735922320987,0.101385170643638,0.0349251589339375,696.28
"474",0.0497073574435365,0.0564908362901987,0.102945275284385,0.0348075827016046,697.27
"475",0.0491040815339717,0.0558982354194856,0.103072613073954,0.0339953734151469,698.26
"476",0.0480078430081549,0.0557302299686929,0.10144271455215,0.0334564166918154,699.25
"477",0.0467024556231781,0.0547924478221056,0.0977790809960417,0.0334634493709576,700.24
