"","blue","green","red","yellow","broad","nm"
"247",0.122644781470893,0.0723648070998069,0.0356513896969771,0.0279268465165384,0.157268783564682,463.165
"248",0.113254008249305,0.0799790766947246,0.0342345029792521,0.0260432593519402,0.164751991130148,464.236
"249",0.10511092589912,0.0839759343616928,0.0233978411527289,0.0223863220816071,0.171161934692946,465.306
"250",0.0954147474728219,0.0854469354283895,0.0341172854909053,0.0267866762103607,0.178319067367637,466.376666666667
"251",0.0925606030518789,0.0926061013530149,0.0308450707230322,0.0230318697241248,0.184510589649363,467.446666666667
"252",0.0849806539853379,0.0974447867220492,0.0316904734957593,0.0248050983352451,0.188521635889913,468.516333333333
"253",0.0763528039194074,0.0978843649785814,0.0268115784245365,0.0202093483738753,0.19178749151105,469.585666666667
"254",0.0689460801691685,0.117353517707899,0.0243181954057756,0.0219106742742732,0.19342833931707,470.654666666667
"255",0.0626933837271856,0.12498177797866,0.0243709990415923,0.0221115531343081,0.190903260994151,471.723333333333
"256",0.0602244684682122,0.133593746184982,0.0258573538519574,0.0227763437381534,0.186185904601985,472.792
"257",0.0546091025096609,0.140559479242395,0.0218985670510803,0.01873033583883,0.17981457293571,473.86
"258",0.047435974233589,0.161476973305176,0.0239995193344535,0.0166148281080373,0.172357211293576,474.927333333333
"259",0.0446450531657131,0.179433291926761,0.0210089447473956,0.0163064725819369,0.16354807503269,475.994666666667
"260",0.044652269098609,0.200319318036869,0.0235393589207906,0.016442140484257,0.153979533847063,477.061666666667
"261",0.0425876244410833,0.22468706805848,0.0287035750046109,0.0182380534385821,0.144797510504328,478.128333333333
"262",0.0387045814083437,0.2429379626101,0.0219455999316596,0.0203177490316293,0.136210042599905,479.194666666667
"263",0.0385226325896203,0.283410491685966,0.0273996106262887,0.0223418622761146,0.128015760424072,480.260666666667
"264",0.0332745515024002,0.316216848305946,0.0250969218470359,0.0177220961495744,0.121311775867283,481.326
"265",0.0370379402888183,0.346348420437704,0.0238874892042544,0.0233048375065225,0.115660078109684,482.392
"266",0.0336819049498245,0.388767584022571,0.024696456977355,0.0208973234918216,0.111267430202787,483.456666666667
"267",0.0319900470048172,0.429010134193231,0.0244315632306948,0.0201102884788227,0.107724762321238,484.521
"268",0.034583188694307,0.477456243288596,0.0254497964750894,0.0201848377572062,0.104806751823386,485.585333333333
"269",0.032565541029316,0.519636672769575,0.0252068051589558,0.0199480379195042,0.102745756571272,486.649333333333
"270",0.0307951499655009,0.568213033597388,0.0258023285168527,0.020160103085964,0.100976870925922,487.712666666667
"271",0.0312661971772157,0.61030537521873,0.0256708644032222,0.0211787081674383,0.0994165396727569,488.776333333333
"272",0.0295292960241975,0.651103313896009,0.0258200891654977,0.0231011958467396,0.0978407982398161,489.839
"273",0.0310201411880015,0.694134166329557,0.0257415198712262,0.022556883475863,0.0959032293862729,490.902
"274",0.034001438058242,0.726796382091809,0.0251977155561554,0.0241703926558604,0.0940869292138303,491.964
"275",0.0312716308633866,0.763469110882727,0.0278956530974193,0.0222097402792436,0.092027159207702,493.026
"276",0.0328441179348818,0.770001617675799,0.0284504792788235,0.0246813149026885,0.0903571812723225,494.087333333333
"277",0.0360498658118112,0.790692664811844,0.0365019393198751,0.0261354032859402,0.0891045489988089,495.148666666667
"278",0.0373979724682411,0.791148844621898,0.0314207455077157,0.0277241419660058,0.0879332423747702,496.209333333333
"279",0.0403688596948388,0.775942285111313,0.035779680421703,0.028777440889823,0.086959326461399,497.269666666667
"280",0.0397637085224521,0.756874729717209,0.0359963053110829,0.0301554184633791,0.0868850054693521,498.33
"281",0.0400643419359998,0.740326059054816,0.0367785300318622,0.0326422042494033,0.0876365655209523,499.39
"282",0.040665426636806,0.705911132235625,0.0364652352451034,0.0333779887169066,0.0888231938843516,500.449333333333
"283",0.0399516528374676,0.67702045044604,0.036005787370667,0.0312998623048294,0.0899401145077551,501.509
"284",0.0417903559337729,0.639013877569238,0.0351170814652372,0.0304339466222605,0.0919910578293956,502.567333333333
"285",0.0383744275512096,0.608382120592797,0.0373534513043264,0.0323207074639646,0.0945913859002638,503.626
"286",0.0423694556276345,0.57528501774545,0.0376096143268339,0.0331180311472683,0.0981671734072079,504.684
"287",0.0393796183055812,0.541364017853703,0.0367045021324009,0.0300814098631789,0.101902817845902,505.741666666667
"288",0.0363764734460071,0.505463825079663,0.032971301598526,0.0286998623530935,0.105433019367502,506.799333333333
"289",0.0352329194573624,0.463905004720357,0.0337618948427984,0.0265179458672789,0.109517289264362,507.856333333333
"290",0.0293375903260494,0.442469954917089,0.0289347453435112,0.0243836351899096,0.113804430850908,508.913
"291",0.0273481521241124,0.406864682165319,0.0288105418325288,0.0218689318978151,0.118201226300497,509.969333333333
"292",0.0267719466889012,0.390094629941453,0.0243191513077962,0.0218177682993119,0.122362489501417,511.025666666667
"293",0.0263700783812467,0.365095777093235,0.0248686638156525,0.0213568170137386,0.126858440324116,512.081
"294",0.0242423369138583,0.337527158867715,0.0226350298149519,0.0166815312266624,0.13129765354595,513.136666666667
"295",0.0256457333671797,0.319458422584035,0.024184880761612,0.0197030564407653,0.135775263096415,514.191666666667
"296",0.025256555795147,0.294518272418717,0.0284404777436681,0.0207030054028628,0.13984813929056,515.246333333333
"297",0.0257058734101856,0.287644594624848,0.0276045713724198,0.0209756407038451,0.143353006587245,516.300666666667
"298",0.0284526646355428,0.267875501759061,0.0303768010605951,0.0235813236511247,0.147633664256503,517.354666666667
"299",0.0255001399391862,0.255229647645681,0.028273597495174,0.0247725838900178,0.152066498159631,518.408
"300",0.0274516232734862,0.238231208276507,0.0309499041619094,0.0266507341626717,0.156076690554115,519.461666666667
"301",0.0311989996379324,0.227732609689388,0.0331330512363616,0.0294983084345444,0.158842990893271,520.514666666667
"302",0.0287456845317933,0.209495366990327,0.0327564212018353,0.0265802763812412,0.161282685604496,521.567
"303",0.0286901768091104,0.194341292793479,0.0338580902980466,0.0278953760914404,0.16367470848008,522.619333333333
"304",0.0313751960183061,0.188508984303265,0.033542694437766,0.0279448082627869,0.166444387612276,523.671333333333
"305",0.029884610441858,0.169678793730745,0.0296792517340558,0.024410641592824,0.169835409024949,524.722666666667
"306",0.0257025071408585,0.153851836988886,0.0235403294679587,0.0220951238684868,0.17242008803773,525.774
"307",0.0243651228034363,0.138722959161635,0.0220865894292414,0.018914166177257,0.174175402041113,526.825
"308",0.0181920498571684,0.126779243124397,0.0189573027469875,0.0139927044640436,0.175060022028108,527.875333333333
"309",0.0171703034580695,0.119282476943157,0.0192607823109396,0.0177131733060298,0.175949054453551,528.926
"310",0.0158088461355609,0.110851020903391,0.019816028306939,0.0159523035892774,0.177731419507087,529.975
"311",0.0181498493232926,0.111569745657382,0.0207862732618823,0.0174582854751278,0.178973638059017,531.025
"312",0.0137738039947961,0.095228418693831,0.0206298123492426,0.0154086171556839,0.179857826608584,532.074
"313",0.0163565696687368,0.0887045397238811,0.0176577338384251,0.0158843579764561,0.180717759142835,533.122666666667
"314",0.0170389544691062,0.0901429984491805,0.0188855106163676,0.0153214721816565,0.181766919273091,534.171333333333
"315",0.0162371815529581,0.0850433299184851,0.0195861847359662,0.0153261147263503,0.181941799860018,535.219333333333
"316",0.0134530951365658,0.0744176658128624,0.0167842953267785,0.0123893791706455,0.182762893392405,536.267
"317",0.0172484531227577,0.0764464597468336,0.0204776930367641,0.0143119984580623,0.182796706801748,537.314
"318",0.0165460432712187,0.0715452454751529,0.0179426189387426,0.015990858588418,0.183704378812432,538.361
"319",0.0196561589207024,0.0708528485647025,0.020431771181923,0.0173852618149868,0.184763879459431,539.408
"320",0.0189009457903279,0.0652279360086377,0.0198475072004649,0.0191671586813404,0.185494842008727,540.454333333333
"321",0.0161156021872819,0.0654242409782448,0.0173664291401349,0.0166155986837534,0.185404122427104,541.500333333333
"322",0.0184333932191745,0.0600414170332967,0.0207540993974766,0.0167760531915408,0.185386290724948,542.545666666667
"323",0.0141991422584641,0.0522744371784158,0.0171558652659359,0.016315808199317,0.185118083327524,543.591333333333
"324",0.0177812151543012,0.0552797314105314,0.020394611080786,0.0175032895955403,0.185137910344845,544.636
"325",0.0175069179116687,0.0535570264573395,0.0235591723694159,0.0189659826844077,0.185362954146977,545.681
"326",0.0220512864876214,0.060567292135609,0.0249787477959564,0.021843981726155,0.186050671615832,546.725
"327",0.0248537412745972,0.0652934668957911,0.0353928596041868,0.0289828873862577,0.186613682226988,547.769
"328",0.0205479996607864,0.0558876714246499,0.0230110039063449,0.0225836321286779,0.186782138331731,548.812
"329",0.0207622901801041,0.0502734328824138,0.0251953938928545,0.0233503645413039,0.187519731519474,549.855333333333
"330",0.0193086115009714,0.0481595988011886,0.0253869592213756,0.02115130265345,0.187587220146171,550.898333333333
"331",0.0186404556209726,0.0454368768502127,0.0208228805052577,0.0218197831257834,0.188061859553389,551.940666666667
"332",0.0199588116650695,0.045047347230059,0.0232430317110801,0.020819686291726,0.188769988111811,552.982666666667
"333",0.0196899512488295,0.042434960080462,0.0203156763311166,0.0208855776209391,0.188919592567874,554.024666666667
"334",0.0205374688666765,0.0418234451032278,0.0239950862360942,0.022898845282271,0.188600606628865,555.066
"335",0.0156897047136511,0.0373604114681388,0.0194852105911982,0.0223635492766106,0.188554104401815,556.107
"336",0.0204664336421877,0.0432111266095337,0.0242850427028317,0.025452174972339,0.18796945785861,557.147666666667
"337",0.0193778042431496,0.045010913798465,0.0252439723315424,0.0279366428911953,0.186739341750739,558.188
"338",0.0177205594532395,0.0413879323984561,0.0252460460733144,0.0268272684191895,0.186449516200588,559.227666666667
"339",0.0190059509020997,0.0410452164728523,0.0235740929464019,0.0299789739083124,0.186079119544757,560.267666666667
"340",0.0184665105722477,0.0379993053245022,0.0249247244748232,0.0298348870008351,0.184549979142706,561.306666666667
"341",0.0195169230942457,0.0355000145239467,0.0236670860137467,0.0301943761573053,0.183504791012586,562.345666666667
"342",0.017951584008886,0.037381740611775,0.0241443627849542,0.0326863659702017,0.182082511275598,563.384
"343",0.0208268403796343,0.0334790107784915,0.022220509210687,0.0376241161510946,0.18001332381924,564.422
"344",0.019183910170899,0.0317955343734914,0.0246428626606488,0.0378496223632491,0.179451155493981,565.46
"345",0.0165364616604809,0.0304027739270439,0.0191802155716247,0.0374077880003321,0.178261097735442,566.498
"346",0.0193905078963723,0.0328884419096759,0.0203837686575361,0.043310186773654,0.176092879822373,567.535
"347",0.0168699280480824,0.0297629594325867,0.0196863309717914,0.0444479095074539,0.173863204624806,568.571666666667
"348",0.0155019077072653,0.0322971620637849,0.0196100081338034,0.0485943438977181,0.171921627478856,569.608
"349",0.0199087433541663,0.0319236239489436,0.0208259660888225,0.0578054911073528,0.170152415736219,570.644
"350",0.0170121762765389,0.0324967466882191,0.0206044399830599,0.0609756077771705,0.169357911851057,571.68
"351",0.0183360540974787,0.0294768888263845,0.0207483265750321,0.0683364157053009,0.167748787542034,572.715
"352",0.0196866470900925,0.0316918261635659,0.0211428472433885,0.0740875763387017,0.166076535812124,573.75
"353",0.0170733315412426,0.0308916151907479,0.021716079651362,0.0848105610569195,0.164183155185472,574.785
"354",0.0154343768324748,0.0281540401236183,0.0171209687179074,0.0892614847407172,0.16153081137972,575.819
"355",0.017089918738925,0.031738126119477,0.021157963165223,0.100932977588065,0.158876302792317,576.853
"356",0.0164350061228831,0.0310553962279239,0.0178451146142697,0.113623655913252,0.157199234228526,577.886666666667
"357",0.0184331448300243,0.0349674482529196,0.0238967529702448,0.131587722472933,0.155604793448297,578.919666666667
"358",0.0198440218588961,0.0335521042641414,0.0235221684881689,0.145050571981232,0.15374935931664,579.952666666667
"359",0.0203748969057644,0.0321097451151967,0.021414915108284,0.159302753687716,0.15216112922996,580.985
"360",0.0151523705045759,0.0259484545391551,0.0176803752824833,0.180364957602552,0.150078361993851,582.017
"361",0.0146945341603478,0.0325262151271638,0.0196625561109347,0.204816867037865,0.147611270354852,583.049
"362",0.0178384407628871,0.0270176426265119,0.0212637703234247,0.232520778625137,0.145692009641236,584.080333333333
"363",0.0175544125765282,0.0282628841276837,0.0207339942317973,0.254958905951006,0.144606965370809,585.111333333333
"364",0.0152157687978355,0.0265579732225328,0.0188652182714136,0.28778352935126,0.143234989181321,586.142333333333
"365",0.0205793120389492,0.0257445379815784,0.0223841950645254,0.326965598340356,0.141344882898197,587.172333333333
"366",0.0182399513010675,0.0296318264838893,0.0209642143551797,0.371110114416217,0.13881588613541,588.202333333333
"367",0.0152809827914935,0.0293504585051697,0.0174124306598316,0.410924229595537,0.136468924869439,589.232
"368",0.0168993268028793,0.0279308086643797,0.0220638400240921,0.458537081521881,0.134287301234009,590.261
"369",0.0197260479261203,0.0281244078826164,0.0210183025909055,0.517438125310075,0.132380951084321,591.29
"370",0.0144962907793141,0.0229459931684648,0.0213190431835929,0.570534256842182,0.130072806987696,592.318666666667
"371",0.0164551474972554,0.0326610322529969,0.0223799781566201,0.63475584148233,0.127926443296257,593.346666666667
"372",0.0175293420084353,0.028187708375967,0.0223540385392468,0.69080133049748,0.126073810642819,594.374333333333
"373",0.0191931099798282,0.0322493386308019,0.0208297899041838,0.745280538864559,0.123852691258601,595.401666666667
"374",0.018274418926135,0.0295693209041755,0.0215791244603211,0.785668063016296,0.12120317238577,596.429
"375",0.0145970000010607,0.0229985712000241,0.0177634734982805,0.81087214330027,0.118302450480081,597.456
"376",0.013804902515177,0.0214629237705508,0.023026875463031,0.813960063458064,0.115259268966082,598.482
"377",0.0241746603450313,0.0403472441310169,0.0312908839787784,0.811295690866273,0.113022601694132,599.508
"378",0.0184407691846411,0.0317558302676225,0.0258021218299168,0.780593083304096,0.11097386473217,600.533666666667
"379",0.0187193013101464,0.0287791554972803,0.0228470431077355,0.754984590111402,0.108878736246888,601.559
"380",0.0140123561049955,0.0280717179321613,0.0216891862814504,0.737570410545233,0.106854760527351,602.583666666667
"381",0.0161358841378208,0.0302464086177812,0.0251451635992394,0.745389962542813,0.104897942066593,603.608333333333
"382",0.0170904066768675,0.0235250970872267,0.0228977793969838,0.749792542366549,0.10229392518615,604.632333333333
"383",0.0137782749515209,0.0266199994511542,0.0246640392938721,0.766736479119317,0.100266325307275,605.656
"384",0.0150168173414077,0.0246954154632671,0.0237899063022517,0.798479796303728,0.0983643272889071,606.68
"385",0.0190460503998814,0.0304979679207662,0.0268362799532986,0.833520170579081,0.0965023950655089,607.703
"386",0.0114700252861897,0.0185963102200948,0.0181510583608893,0.873400018239072,0.0944316683583202,608.725333333333
"387",0.0173744507672591,0.023040985991233,0.0286069569761509,0.908647031731468,0.092837870526906,609.748
"388",0.0145251662222904,0.0294525290810698,0.0277057570909347,0.93125971755199,0.0911919984678035,610.769666666667
"389",0.0126254865227993,0.0233843839631257,0.0259117933516774,0.90668658559045,0.0896032319420051,611.791333333333
"390",0.0158541370703056,0.027342239870656,0.0293258843728761,0.85989174957019,0.0876030123183417,612.812666666667
"391",0.0181419873723074,0.0273847277379163,0.0298584967345526,0.788778774032447,0.0854707142274533,613.833666666667
"392",0.01367489548655,0.0249200725320669,0.0288094232155858,0.687245978078773,0.0835586293534243,614.854
"393",0.0155801549106691,0.0206357033069204,0.0298018746477135,0.584750274447808,0.0817196253143942,615.874
"394",0.014731510871799,0.0222451667492733,0.0314477667640966,0.489540128226447,0.080350064792068,616.894
"395",0.0196310157634366,0.0290972495688713,0.0374585436464537,0.404431567973232,0.079050166681805,617.913333333333
"396",0.0113891678345166,0.0187981906415047,0.0309995140729731,0.324642368335869,0.0777477478244338,618.932333333333
"397",0.0213022685116573,0.024438807442386,0.0396796322710093,0.274964845407745,0.0765276955006185,619.951333333333
"398",0.0140056126403281,0.0208156822453299,0.0381614391546222,0.226347072738558,0.0753681914082941,620.969333333333
"399",0.0169361817347967,0.0259071353338978,0.0456585108829031,0.188467223526145,0.073859788193669,621.987333333333
"400",0.0110691671150567,0.0256056575775613,0.0427358318898003,0.153275290900833,0.0717629812209908,623.005
"401",0.0125797587784362,0.0241934629125228,0.0482470003231545,0.134555510713084,0.0696187801638525,624.022
"402",0.0157089675594436,0.022951368646809,0.0517011983601944,0.112116906867983,0.068035803720601,625.039
"403",0.0136933799503233,0.0271664791640861,0.0582832327415587,0.101111845597397,0.0666335285428462,626.055333333333
"404",0.0122858787800248,0.0234086189973634,0.0616550612254111,0.0861573599103259,0.0652680580733197,627.071666666667
"405",0.0103043647766473,0.0196937225337811,0.0676074527181671,0.0681532497236681,0.0648713317797159,628.087333333333
"406",0.013773272536901,0.0303366837557553,0.0692212288850983,0.0660778656338423,0.0637274883936194,629.102666666667
"407",0.0175338016379303,0.0183582474318086,0.0733532850560036,0.05523659875202,0.0619234686506807,630.117666666667
"408",0.0140705407450764,0.0272810115230897,0.0851181241184717,0.0504540386398495,0.0608497708623079,631.132
"409",0.0164567643833681,0.0242405053537522,0.0893456677918724,0.0474211358865221,0.0601942383286728,632.146666666667
"410",0.0102130260709889,0.0195928017996965,0.100906977794728,0.0345990212264351,0.0592698673229745,633.16
"411",0.0122928438934807,0.0193729365521163,0.110303496352318,0.0348885777874245,0.0575557273561794,634.174
"412",0.0160543567747983,0.0183277579614299,0.117409919256463,0.0353486585814485,0.0560580348309875,635.187
"413",0.0138458833920728,0.0212503299749537,0.131443005951168,0.0305743591451463,0.0551455710716691,636.199666666667
"414",0.0127478374266024,0.0264818041335768,0.139897335626537,0.0255119510507791,0.0538944947755567,637.212333333333
"415",0.00751205152753961,0.0141669636911909,0.158074666492958,0.0248872010358011,0.0522063721893066,638.224333333333
"416",0.0109432490483403,0.0205112370296661,0.173745171596135,0.0225853506830478,0.0516384152409786,639.236
"417",0.0117368336376297,0.0185146805316053,0.191211132744605,0.022556778325091,0.05139141630008,640.247
"418",0.0141318014080847,0.0210292252913931,0.211003655307426,0.0225020272044221,0.0506771370974036,641.258
"419",0.0140992863469405,0.0219541834687101,0.230594994062125,0.0229735903914604,0.0502465704003785,642.268666666667
"420",0.0140138997109351,0.0204078274240474,0.254431560895559,0.0173758409170304,0.0493707505334041,643.279
"421",0.0135786354887358,0.0197494760507442,0.273642343423014,0.0182241787080359,0.047796441642856,644.288666666667
"422",0.0105223670228307,0.017505203726355,0.298544276286823,0.016034361186787,0.0466459928920997,645.298
"423",0.0158533491020857,0.0260403825326654,0.329734410355163,0.0226575173108215,0.0458452853150954,646.307
"424",0.00904693471566767,0.0101817810754164,0.355384935799783,0.0198364427072023,0.0448329730403384,647.316
"425",0.00991855729246532,0.0178762239968267,0.392421797237729,0.0140600766834537,0.0439875224034111,648.324
"426",0.00787146792774744,0.0107756977471451,0.420908404216446,0.00971271909157434,0.042188404414489,649.332
"427",0.00953000277039016,0.0152572618870143,0.469774652989199,0.0118109438297533,0.0411944334049944,650.339666666667
"428",0.00817727573398837,0.0152433494511826,0.51625921448182,0.0116710766154209,0.0402086662232474,651.347
"429",0.00970510876965091,0.0164531140170677,0.561079615297224,0.017878571634266,0.0390151257948374,652.353666666667
"430",0.0118841021147967,0.0188420061576863,0.617101706589632,0.0177979878889433,0.0378256003658832,653.360333333333
"431",0.0120526390835708,0.0238080811322226,0.665136853255282,0.0182298983236291,0.0364002904588001,654.366
"432",0.0117493737712298,0.0230791906291504,0.725540924468244,0.0187769037605949,0.0355502591384094,655.372
"433",0.0143639804581259,0.0210268510034495,0.784560828800926,0.0121622628636651,0.0343627007328302,656.377
"434",0.00597172086878747,0.0159029780272628,0.849550170393049,0.0127626374803198,0.0328530339106834,657.382
"435",0.00417830221053127,0.00888422558813034,0.905540506416144,0.0128202844468795,0.0319910740977645,658.386666666667
"436",0.0143287825953053,0.0240680737400532,0.966539464073368,0.0158607043580305,0.0309344258345546,659.391
"437",0.0110571403057419,0.0170138053534131,1.00486891767208,0.0210225204204698,0.0303709762633426,660.394666666667
"438",0.0106406062879987,0.0142763091914301,1.02517762337134,0.0180088413770405,0.0292263880605658,661.398333333333
"439",0.0220392568637756,0.0389366601671656,1.07250700633403,0.0294484003550689,0.0277075323589617,662.401333333333
"440",0.0202378231710594,0.0316315822149891,1.04394164097815,0.0258743028510567,0.0265596331264881,663.404
"441",0.0146121000926949,0.0123456439692196,1.01941426518687,0.0170565991284229,0.0256175439903885,664.406
"442",0.0106792347127057,0.0196413049852396,0.966157235353524,0.012243491068425,0.0241943985876733,665.408
"443",0.0022348401394766,0.00996767857194902,0.89876788859432,0.0117234246201761,0.0232880837562696,666.41
"444",0.00933451916061929,0.0216326855105567,0.828000402997649,0.0152979483535634,0.0225047194679608,667.411
"445",0.0111679857798636,0.01339715208476,0.75024276289898,0.0145205669668209,0.0217471706245438,668.411666666667
"446",0.0121583967866212,0.0174048239144737,0.67443998378627,0.018675577497821,0.0209106624091652,669.412333333333
"447",0.0140917582165119,0.0190061815730888,0.600677047689945,0.0184796893415832,0.0202143308412926,670.412
"448",0.0123760524770861,0.0110052891749928,0.500415439771712,0.00976610756013426,0.0200402473283839,671.412
"449",0.0128455439254423,0.012263812387061,0.442085623307994,0.0139517648128255,0.0192459255346942,672.411
"450",0.0117192293422152,0.0142286345691326,0.379891169962647,0.011035548476671,0.0179663456821399,673.41
"451",0.01114566015943,0.0129583136298937,0.316971201100793,0.0178061617362481,0.0175772850649177,674.408666666667
"452",0.00971641363734,0.00931976269890613,0.269958777490463,0.0116520687917969,0.0182126680908766,675.406666666667
"453",0.00486687535750591,0.0119055768737388,0.222562443814492,-3.8950343855745e-05,0.01731298065451,676.404666666667
"454",0.00985710768051345,0.0124107985189129,0.203450818202546,0.0110598319117836,0.0159572265285251,677.402
"455",0.0139105743447845,0.0141130699371498,0.164045966942587,0.00862865528505152,0.0147411071483431,678.399
"456",0.00684768663702768,0.0131244992254176,0.14153704666469,0.00510369199200974,0.014479806725979,679.395666666667
"457",0.00451691790370995,0.015522306381388,0.123791583600499,0.0117391017353416,0.0148907902243767,680.392
