"","betas",".value"
"4624","b_scaleraw.x",-0.0321615145778825
"4625","b_scaleraw.x",0.109086645776096
"4626","b_scaleraw.x",0.0578430045317986
"4627","b_scaleraw.x",0.151514518627006
"4628","b_scaleraw.x",0.140657913325185
"4629","b_scaleraw.x",0.16368379229415
"4630","b_scaleraw.x",0.0675731545299957
"4631","b_scaleraw.x",0.114758221710305
"4632","b_scaleraw.x",0.0732483509508312
"4633","b_scaleraw.x",0.208699948922138
"4634","b_scaleraw.x",0.0137607198157505
"4635","b_scaleraw.x",0.138560729630486
"4636","b_scaleraw.x",0.195859999152626
"4637","b_scaleraw.x",-0.00284915746339208
"4638","b_scaleraw.x",0.265106350490253
"4639","b_scaleraw.x",0.05533410927309
"4640","b_scaleraw.x",0.115384659985771
"4641","b_scaleraw.x",-0.0179360933731567
"4642","b_scaleraw.x",0.208047732232612
"4643","b_scaleraw.x",0.0947785377261187
"4644","b_scaleraw.x",0.0941901035847053
"4645","b_scaleraw.x",0.0802290259380241
"4646","b_scaleraw.x",0.113278326965193
"4647","b_scaleraw.x",0.0518884413106166
"4648","b_scaleraw.x",0.0826569729282018
"4649","b_scaleraw.x",0.175331195065707
"4650","b_scaleraw.x",0.129175827910107
"4651","b_scaleraw.x",0.0903925608225717
"4652","b_scaleraw.x",0.0121072242255086
"4653","b_scaleraw.x",0.102620396479056
"4654","b_scaleraw.x",-0.0136985520123223
"4655","b_scaleraw.x",0.0191796644571578
"4656","b_scaleraw.x",0.228108989097233
"4657","b_scaleraw.x",0.0129659940649044
"4658","b_scaleraw.x",-0.0012226233665423
"4659","b_scaleraw.x",0.0389434387248074
"4660","b_scaleraw.x",0.0477066438736745
"4661","b_scaleraw.x",0.0540051957183841
"4662","b_scaleraw.x",0.0135542591335154
"4663","b_scaleraw.x",0.11921980344823
"4664","b_scaleraw.x",0.0192991017550844
"4665","b_scaleraw.x",0.151728175992718
"4666","b_scaleraw.x",0.0405721451585176
"4667","b_scaleraw.x",0.0977723442334308
"4668","b_scaleraw.x",0.150261129760562
"4669","b_scaleraw.x",0.118219571424696
"4670","b_scaleraw.x",0.136849975901939
"4671","b_scaleraw.x",0.142114889887442
"4672","b_scaleraw.x",0.064186709435963
"4673","b_scaleraw.x",0.232760094517374
"4674","b_scaleraw.x",0.0615080775684068
"4675","b_scaleraw.x",0.170112209203332
"4676","b_scaleraw.x",0.185621179748754
"4677","b_scaleraw.x",0.197148120610543
"4678","b_scaleraw.x",0.0622476434422148
"4679","b_scaleraw.x",0.0285291532847385
"4680","b_scaleraw.x",-0.0250961887809616
"4681","b_scaleraw.x",0.176124451651405
"4682","b_scaleraw.x",0.0365262655866973
"4683","b_scaleraw.x",0.193889909683508
"4684","b_scaleraw.x",0.0433952373996717
"4685","b_scaleraw.x",0.024939810679684
"4686","b_scaleraw.x",0.138232651233811
"4687","b_scaleraw.x",0.113758318144607
"4688","b_scaleraw.x",0.0654013505382106
"4689","b_scaleraw.x",0.109176499400164
"4690","b_scaleraw.x",0.00248287125577593
"4691","b_scaleraw.x",-0.0278107379487462
"4692","b_scaleraw.x",0.175899103576912
"4693","b_scaleraw.x",0.159067841245302
"4694","b_scaleraw.x",0.108954462989182
"4695","b_scaleraw.x",0.163705367657873
"4696","b_scaleraw.x",0.149842750788139
"4697","b_scaleraw.x",0.168509860901605
"4698","b_scaleraw.x",0.233014612790892
"4699","b_scaleraw.x",-0.0451439147563091
"4700","b_scaleraw.x",0.158611146569298
"4701","b_scaleraw.x",0.128408751434762
"4702","b_scaleraw.x",0.0561899449030347
"4703","b_scaleraw.x",0.264672113710934
"4704","b_scaleraw.x",0.0655747050447913
"4705","b_scaleraw.x",0.0945578278189675
"4706","b_scaleraw.x",0.2261431646844
"4707","b_scaleraw.x",0.0647461292874293
"4708","b_scaleraw.x",0.0413257315537678
"4709","b_scaleraw.x",0.163798376097851
"4710","b_scaleraw.x",0.0763174124737019
"4711","b_scaleraw.x",-0.0202515306061289
"4712","b_scaleraw.x",0.0773101706392747
"4713","b_scaleraw.x",0.120364003138802
"4714","b_scaleraw.x",0.139078841252007
"4715","b_scaleraw.x",0.14606262374199
"4716","b_scaleraw.x",0.16664989212346
"4717","b_scaleraw.x",0.0887206635257019
"4718","b_scaleraw.x",0.142475010653296
"4719","b_scaleraw.x",0.193255879899851
"4720","b_scaleraw.x",0.175334962269317
"4721","b_scaleraw.x",0.114904163587292
"4722","b_scaleraw.x",0.0694529549029431
"4723","b_scaleraw.x",0.0953512169269182
"4724","b_scaleraw.x",-0.00362615881996095
"4725","b_scaleraw.x",0.0153729713867206
"4726","b_scaleraw.x",0.00206715159105888
"4727","b_scaleraw.x",0.0236348227478852
"4728","b_scaleraw.x",0.0799708156283376
"4729","b_scaleraw.x",0.150533374380189
"4730","b_scaleraw.x",0.0263590580369756
"4731","b_scaleraw.x",0.0369496872746435
"4732","b_scaleraw.x",0.0442313443887175
"4733","b_scaleraw.x",0.091994658163802
"4734","b_scaleraw.x",0.116191147621817
"4735","b_scaleraw.x",0.0543417750251736
"4736","b_scaleraw.x",0.0105226067109283
"4737","b_scaleraw.x",0.188690224991577
"4738","b_scaleraw.x",0.00436604101707804
"4739","b_scaleraw.x",0.00489843782871022
"4740","b_scaleraw.x",0.241380586887191
"4741","b_scaleraw.x",0.255848708933214
"4742","b_scaleraw.x",0.191944355056761
"4743","b_scaleraw.x",0.0649854762974133
"4744","b_scaleraw.x",0.0781048011454565
"4745","b_scaleraw.x",0.100830431578432
"4746","b_scaleraw.x",0.0128663881561174
"4747","b_scaleraw.x",0.0780553448476693
"4748","b_scaleraw.x",0.0623457257819406
"4749","b_scaleraw.x",0.0287334520474367
"4750","b_scaleraw.x",0.207866630674013
"4751","b_scaleraw.x",0.114405291857531
"4752","b_scaleraw.x",0.0718924803804234
"4753","b_scaleraw.x",0.12272888747228
"4754","b_scaleraw.x",0.160134850210483
"4755","b_scaleraw.x",0.190954994247343
"4756","b_scaleraw.x",0.140236519623098
"4757","b_scaleraw.x",0.038080662236497
"4758","b_scaleraw.x",0.154504159366065
"4759","b_scaleraw.x",0.112369115134636
"4760","b_scaleraw.x",0.0685360793247013
"4761","b_scaleraw.x",0.130599673228835
"4762","b_scaleraw.x",-0.071034441145223
"4763","b_scaleraw.x",-0.0458161675479713
"4764","b_scaleraw.x",0.171173149984599
"4765","b_scaleraw.x",0.0556497690335415
"4766","b_scaleraw.x",0.0441451044673825
"4767","b_scaleraw.x",0.158184269029784
"4768","b_scaleraw.x",0.176194280659425
"4769","b_scaleraw.x",0.0429552997085216
"4770","b_scaleraw.x",0.190749112161704
"4771","b_scaleraw.x",0.0948243951275871
"4772","b_scaleraw.x",0.090661077515927
"4773","b_scaleraw.x",0.136576169381598
"4774","b_scaleraw.x",0.118505511563404
"4775","b_scaleraw.x",0.0842822963318185
"4776","b_scaleraw.x",0.0898054853928929
"4777","b_scaleraw.x",0.0219516530471122
"4778","b_scaleraw.x",-0.0681443487517112
"4779","b_scaleraw.x",0.081771735233324
"4780","b_scaleraw.x",0.0720768333430783
"4781","b_scaleraw.x",0.0127545123769437
"4782","b_scaleraw.x",-0.00402511420420105
"4783","b_scaleraw.x",0.174024223906613
"4784","b_scaleraw.x",0.0367257607780853
"4785","b_scaleraw.x",0.282426674255108
"4786","b_scaleraw.x",0.0974372399975272
"4787","b_scaleraw.x",0.100962122321121
"4788","b_scaleraw.x",0.0432445819224766
"4789","b_scaleraw.x",0.0328344986161014
"4790","b_scaleraw.x",0.155554676038427
"4791","b_scaleraw.x",0.0477220539322333
"4792","b_scaleraw.x",0.0523073971139035
"4793","b_scaleraw.x",0.0729515026548914
"4794","b_scaleraw.x",0.174762796833866
"4795","b_scaleraw.x",0.0925939005174184
"4796","b_scaleraw.x",0.0224096763038318
"4797","b_scaleraw.x",0.170948269568684
"4798","b_scaleraw.x",0.21428919584994
"4799","b_scaleraw.x",0.100937420267452
"4800","b_scaleraw.x",0.0151862519789178
"4801","b_scaleraw.x",-0.0178486840200418
"4802","b_scaleraw.x",0.0911301446437679
"4803","b_scaleraw.x",0.097857859047433
"4804","b_scaleraw.x",-0.000379548624255471
"4805","b_scaleraw.x",0.111018625291675
"4806","b_scaleraw.x",0.00420980868488304
"4807","b_scaleraw.x",0.251327818101006
"4808","b_scaleraw.x",0.15340895935549
"4809","b_scaleraw.x",0.105176614073984
"4810","b_scaleraw.x",0.0816390884626901
"4811","b_scaleraw.x",0.101292477176948
"4812","b_scaleraw.x",0.0476876129448612
"4813","b_scaleraw.x",0.140898305235813
"4814","b_scaleraw.x",0.200438766030302
"4815","b_scaleraw.x",0.158674471569997
"4816","b_scaleraw.x",0.1698327962363
"4817","b_scaleraw.x",0.0205220642427318
"4818","b_scaleraw.x",0.313551668648619
"4819","b_scaleraw.x",-0.0371697118249493
"4820","b_scaleraw.x",0.0845004910412446
"4821","b_scaleraw.x",0.120968902173779
"4822","b_scaleraw.x",0.232514298528519
"4823","b_scaleraw.x",-0.0259441650481262
"4824","b_scaleraw.x",0.25803049377022
"4825","b_scaleraw.x",0.00978608652318611
"4826","b_scaleraw.x",0.105790330669001
"4827","b_scaleraw.x",0.158069015095862
"4828","b_scaleraw.x",0.00226411059630897
"4829","b_scaleraw.x",0.0955216631741285
"4830","b_scaleraw.x",0.128646531625082
"4831","b_scaleraw.x",0.0786759252298138
"4832","b_scaleraw.x",0.123190850583845
"4833","b_scaleraw.x",0.0842589720249841
"4834","b_scaleraw.x",0.115334620195275
"4835","b_scaleraw.x",0.135700300809579
"4836","b_scaleraw.x",0.0582823574911
"4837","b_scaleraw.x",0.0893035087420433
"4838","b_scaleraw.x",0.055726756453866
"4839","b_scaleraw.x",0.141204727507035
"4840","b_scaleraw.x",0.0909701292653933
"4841","b_scaleraw.x",-0.0396809777057887
"4842","b_scaleraw.x",0.229219881625865
"4843","b_scaleraw.x",0.069520223862175
"4844","b_scaleraw.x",0.144025567449965
"4845","b_scaleraw.x",0.0252519407830164
"4846","b_scaleraw.x",0.137675423651621
"4847","b_scaleraw.x",-0.0607066379186783
"4848","b_scaleraw.x",0.0076060676396576
"4849","b_scaleraw.x",0.214662388430926
"4850","b_scaleraw.x",-0.0413002232074868
"4851","b_scaleraw.x",0.229766963070044
"4852","b_scaleraw.x",-0.0698696242337153
"4853","b_scaleraw.x",0.21968781221244
"4854","b_scaleraw.x",-0.0411744273586661
"4855","b_scaleraw.x",0.14118235314769
"4856","b_scaleraw.x",-0.00808118253765586
"4857","b_scaleraw.x",-0.00583418276204683
"4858","b_scaleraw.x",0.16238578676889
"4859","b_scaleraw.x",0.0657245856116416
"4860","b_scaleraw.x",0.191680006967832
"4861","b_scaleraw.x",0.157478756450325
"4862","b_scaleraw.x",0.20456514901241
"4863","b_scaleraw.x",0.196686728814153
"4864","b_scaleraw.x",0.0969485431023265
"4865","b_scaleraw.x",0.144211073238721
"4866","b_scaleraw.x",0.0964508730185248
"4867","b_scaleraw.x",0.085090217966535
"4868","b_scaleraw.x",0.161590123817263
"4869","b_scaleraw.x",-0.0333835968916817
"4870","b_scaleraw.x",0.176707367719422
"4871","b_scaleraw.x",-0.0211249064643036
"4872","b_scaleraw.x",0.121784470397659
"4873","b_scaleraw.x",-0.00744864613946286
"4874","b_scaleraw.x",0.138094779253137
"4875","b_scaleraw.x",0.014119367184856
"4876","b_scaleraw.x",0.191029583040126
"4877","b_scaleraw.x",0.0279138831178499
"4878","b_scaleraw.x",0.232606739898214
"4879","b_scaleraw.x",-0.0584516166667032
"4880","b_scaleraw.x",0.259982096223867
"4881","b_scaleraw.x",0.231011112069498
"4882","b_scaleraw.x",0.0541348729276678
"4883","b_scaleraw.x",0.0292482821462504
"4884","b_scaleraw.x",0.266842173241286
"4885","b_scaleraw.x",-0.0801005665788254
"4886","b_scaleraw.x",0.146244244824469
"4887","b_scaleraw.x",0.0988919725107506
"4888","b_scaleraw.x",0.144504329875473
"4889","b_scaleraw.x",0.0864684900560519
"4890","b_scaleraw.x",0.1086134632807
"4891","b_scaleraw.x",0.110676799080302
"4892","b_scaleraw.x",0.0494796506040706
"4893","b_scaleraw.x",0.0195562540833019
"4894","b_scaleraw.x",0.108441492444384
"4895","b_scaleraw.x",0.0897890054681075
"4896","b_scaleraw.x",0.127811503781044
"4897","b_scaleraw.x",0.06470368749648
"4898","b_scaleraw.x",0.0451860028481839
"4899","b_scaleraw.x",0.123123849757979
"4900","b_scaleraw.x",0.114993969095507
"4901","b_scaleraw.x",0.0433625121847631
"4902","b_scaleraw.x",0.153616482426866
"4903","b_scaleraw.x",0.128095614415874
"4904","b_scaleraw.x",0.187753308647993
"4905","b_scaleraw.x",0.0988016490953336
"4906","b_scaleraw.x",0.191999627476027
"4907","b_scaleraw.x",0.204751155443771
"4908","b_scaleraw.x",0.168765290483525
"4909","b_scaleraw.x",0.160296232993151
"4910","b_scaleraw.x",0.178190121987449
"4911","b_scaleraw.x",0.00580975737611426
"4912","b_scaleraw.x",0.0926789940987869
"4913","b_scaleraw.x",0.0876025849224231
"4914","b_scaleraw.x",-0.00634371816006599
"4915","b_scaleraw.x",0.186846293243448
"4916","b_scaleraw.x",0.00915201285835135
"4917","b_scaleraw.x",0.0698482722113912
"4918","b_scaleraw.x",0.0532212455921609
"4919","b_scaleraw.x",0.0625436923368205
"4920","b_scaleraw.x",0.129840629040324
"4921","b_scaleraw.x",0.136078735549309
"4922","b_scaleraw.x",0.0336527089422979
"4923","b_scaleraw.x",0.0514929278448034
"4924","b_scaleraw.x",0.107353770805109
"4925","b_scaleraw.x",0.0546419732714979
"4926","b_scaleraw.x",0.0647492470532677
"4927","b_scaleraw.x",0.106579701679405
"4928","b_scaleraw.x",0.0309440510223179
"4929","b_scaleraw.x",0.176405223159995
"4930","b_scaleraw.x",0.0547177965522346
"4931","b_scaleraw.x",0.103002584101493
"4932","b_scaleraw.x",0.0782833292704874
"4933","b_scaleraw.x",0.15793115432928
"4934","b_scaleraw.x",0.0718630585941842
"4935","b_scaleraw.x",0.117399790690948
"4936","b_scaleraw.x",0.0787887350219889
"4937","b_scaleraw.x",0.0255425398073051
"4938","b_scaleraw.x",0.21134937317181
"4939","b_scaleraw.x",0.0824578376996535
"4940","b_scaleraw.x",0.0696356366601234
"4941","b_scaleraw.x",0.140676548147514
"4942","b_scaleraw.x",0.062650227366224
"4943","b_scaleraw.x",0.0306660205954023
"4944","b_scaleraw.x",0.217502957942837
"4945","b_scaleraw.x",0.01125874924234
"4946","b_scaleraw.x",0.0320658596689823
"4947","b_scaleraw.x",0.137985456067894
"4948","b_scaleraw.x",0.085317366055582
"4949","b_scaleraw.x",0.0679734336380702
"4950","b_scaleraw.x",0.118221671058103
"4951","b_scaleraw.x",-0.0101496438205131
"4952","b_scaleraw.x",0.0417420611427897
"4953","b_scaleraw.x",0.0535111978505429
"4954","b_scaleraw.x",0.164438094208871
"4955","b_scaleraw.x",-0.0603946580601323
"4956","b_scaleraw.x",0.184721602794778
"4957","b_scaleraw.x",0.0465904401402731
"4958","b_scaleraw.x",0.0853285662089571
"4959","b_scaleraw.x",0.0176310823596128
"4960","b_scaleraw.x",0.0914330961460052
"4961","b_scaleraw.x",0.0840749494239954
"4962","b_scaleraw.x",0.0825273174325783
"4963","b_scaleraw.x",0.0604528527180449
"4964","b_scaleraw.x",0.0358683479302929
"4965","b_scaleraw.x",0.171707859199125
"4966","b_scaleraw.x",0.0527429391420033
"4967","b_scaleraw.x",0.0689716959479252
"4968","b_scaleraw.x",0.0559376536592494
"4969","b_scaleraw.x",0.130498744347419
"4970","b_scaleraw.x",0.0989978611375108
"4971","b_scaleraw.x",0.0680875312847991
"4972","b_scaleraw.x",0.0619022211909627
"4973","b_scaleraw.x",0.163098204406885
"4974","b_scaleraw.x",0.0573470611838382
"4975","b_scaleraw.x",0.0974175244548391
"4976","b_scaleraw.x",0.0447339809630879
"4977","b_scaleraw.x",0.020590893375408
"4978","b_scaleraw.x",0.0820204226010885
"4979","b_scaleraw.x",0.0758197619998467
"4980","b_scaleraw.x",0.0377338113945606
"4981","b_scaleraw.x",0.119289631329783
"4982","b_scaleraw.x",0.103438668750855
"4983","b_scaleraw.x",0.0672816676192591
"4984","b_scaleraw.x",0.139077107766296
"4985","b_scaleraw.x",0.0526549012820591
"4986","b_scaleraw.x",0.0879238299072431
"4987","b_scaleraw.x",-0.031146869271909
"4988","b_scaleraw.x",0.0896607889186259
"4989","b_scaleraw.x",0.0438673193964155
"4990","b_scaleraw.x",0.145572379127225
"4991","b_scaleraw.x",0.164135649154007
"4992","b_scaleraw.x",0.157278950550172
"4993","b_scaleraw.x",0.112003350800278
"4994","b_scaleraw.x",0.0692987534107307
"4995","b_scaleraw.x",0.0393084800264517
"4996","b_scaleraw.x",0.0398796575229395
"4997","b_scaleraw.x",0.0664079161366989
"4998","b_scaleraw.x",-0.0270386874476397
"4999","b_scaleraw.x",0.195446135165464
"5000","b_scaleraw.x",0.102241811328819
"5001","b_scaleraw.x",0.0665003375584228
"5002","b_scaleraw.x",0.132900792556633
"5003","b_scaleraw.x",0.0963302675089495
"5004","b_scaleraw.x",0.0448776382060838
"5005","b_scaleraw.x",0.172867345382431
"5006","b_scaleraw.x",0.0368799424917187
"5007","b_scaleraw.x",0.0527931796739365
"5008","b_scaleraw.x",0.154612745641835
"5009","b_scaleraw.x",0.160034204716644
"5010","b_scaleraw.x",0.147540467918847
"5011","b_scaleraw.x",0.0249060882474673
"5012","b_scaleraw.x",0.0529556853177004
"5013","b_scaleraw.x",0.147003877297179
"5014","b_scaleraw.x",0.0724349619954728
"5015","b_scaleraw.x",0.00528944702885459
"5016","b_scaleraw.x",-0.00806105099340799
"5017","b_scaleraw.x",0.165393823717107
"5018","b_scaleraw.x",0.054735432361479
"5019","b_scaleraw.x",0.0268976691745667
"5020","b_scaleraw.x",0.127261672156164
"5021","b_scaleraw.x",-0.00171324726269714
"5022","b_scaleraw.x",0.00508160583852846
"5023","b_scaleraw.x",0.173385843422617
"5024","b_scaleraw.x",-0.0455460415388787
"5025","b_scaleraw.x",-0.0263001027801263
"5026","b_scaleraw.x",0.0412668064297399
"5027","b_scaleraw.x",0.0705534175021838
"5028","b_scaleraw.x",0.0482166945880958
"5029","b_scaleraw.x",0.0972753770861107
"5030","b_scaleraw.x",0.0762917147002619
"5031","b_scaleraw.x",0.0850047958218074
"5032","b_scaleraw.x",0.135434932094934
"5033","b_scaleraw.x",0.128940556001439
"5034","b_scaleraw.x",0.0884540490378562
"5035","b_scaleraw.x",0.138864805742337
"5036","b_scaleraw.x",-0.00686283747634021
"5037","b_scaleraw.x",0.0925488275006205
"5038","b_scaleraw.x",0.0342340026120972
"5039","b_scaleraw.x",0.169137915419189
"5040","b_scaleraw.x",0.0123306055449328
"5041","b_scaleraw.x",0.166833525188025
"5042","b_scaleraw.x",0.160675060504114
"5043","b_scaleraw.x",0.114265955172888
"5044","b_scaleraw.x",0.0546575861890079
"5045","b_scaleraw.x",0.0832963700019923
"5046","b_scaleraw.x",0.0760553877588527
"5047","b_scaleraw.x",0.0648102145007578
"5048","b_scaleraw.x",0.00410035432584398
"5049","b_scaleraw.x",-0.000697956878457594
"5050","b_scaleraw.x",-0.0154994770994383
"5051","b_scaleraw.x",0.0544719019389332
"5052","b_scaleraw.x",-0.0628049996807911
"5053","b_scaleraw.x",0.0769265804457609
"5054","b_scaleraw.x",0.143819274682573
"5055","b_scaleraw.x",0.14499020078981
"5056","b_scaleraw.x",0.0170532006063168
"5057","b_scaleraw.x",0.0162969635749793
"5058","b_scaleraw.x",0.079443694011308
"5059","b_scaleraw.x",-0.0110130906079611
"5060","b_scaleraw.x",0.152728201765103
"5061","b_scaleraw.x",0.120595415894491
"5062","b_scaleraw.x",0.170623430006209
"5063","b_scaleraw.x",0.136476549615737
"5064","b_scaleraw.x",0.121136838415218
"5065","b_scaleraw.x",0.0931302818290016
"5066","b_scaleraw.x",0.0667837449933281
"5067","b_scaleraw.x",0.0532681199382134
"5068","b_scaleraw.x",0.136665005924427
"5069","b_scaleraw.x",0.205925444207509
"5070","b_scaleraw.x",0.0753528433713296
"5071","b_scaleraw.x",0.0690187138035917
"5072","b_scaleraw.x",0.0483504182199902
"5073","b_scaleraw.x",0.0513674395263277
"5074","b_scaleraw.x",0.0403866907606774
"5075","b_scaleraw.x",0.127151504383721
"5076","b_scaleraw.x",0.155617473047157
"5077","b_scaleraw.x",0.0372616493928423
"5078","b_scaleraw.x",0.132981526337628
"5079","b_scaleraw.x",0.0700733297429252
"5080","b_scaleraw.x",0.085533566791123
"5081","b_scaleraw.x",0.114987036962599
"5082","b_scaleraw.x",0.113646526304986
"5083","b_scaleraw.x",0.0781562654151055
"5084","b_scaleraw.x",0.0991168175089651
"5085","b_scaleraw.x",0.14902180720614
"5086","b_scaleraw.x",0.0427656115004985
"5087","b_scaleraw.x",0.105259048217801
"5088","b_scaleraw.x",0.0752798180538271
"5089","b_scaleraw.x",0.0701828476892505
"5090","b_scaleraw.x",0.00198625145985638
"5091","b_scaleraw.x",0.0803902743837605
"5092","b_scaleraw.x",0.103204360846207
"5093","b_scaleraw.x",0.108176424772964
"5094","b_scaleraw.x",0.205133521109824
"5095","b_scaleraw.x",0.0652702422313426
"5096","b_scaleraw.x",0.0251501537747379
"5097","b_scaleraw.x",0.163173463883624
"5098","b_scaleraw.x",0.117508020030985
"5099","b_scaleraw.x",0.0514982357901822
"5100","b_scaleraw.x",0.136027294314417
"5101","b_scaleraw.x",0.124269145375463
"5102","b_scaleraw.x",0.028370673967613
"5103","b_scaleraw.x",0.0801975955492059
"5104","b_scaleraw.x",0.0764317515457353
"5105","b_scaleraw.x",0.0626888353500077
"5106","b_scaleraw.x",0.0622727159063251
"5107","b_scaleraw.x",0.085508256803261
"5108","b_scaleraw.x",0.0661548878604999
"5109","b_scaleraw.x",-0.0313108783776356
"5110","b_scaleraw.x",0.0443732353006464
"5111","b_scaleraw.x",0.0399527872448201
"5112","b_scaleraw.x",0.0489591204103528
"5113","b_scaleraw.x",0.0132702230350335
"5114","b_scaleraw.x",0.12407146030115
"5115","b_scaleraw.x",0.0376548308190317
"5116","b_scaleraw.x",0.0971421342560416
"5117","b_scaleraw.x",0.0798445511024184
"5118","b_scaleraw.x",0.208229366487913
