"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","nm","nm.f"
"240",0.0557355987604678,1.16882461117015,0.118604422637554,0.0416285492878203,0.021619332163237,0.357984288050697,0.356884121195631,NA,0.109496499043242,0.00599386759042771,458.43,"458.43"
"241",0.0626941939974321,1.22509865789737,0.134246049193473,0.0457134597946109,0.0239942284754166,0.395355936997149,0.383449563732817,NA,0.114971382529582,0.00706883290499015,459.5,"459.5"
"242",0.0702183155388792,1.27037485934072,0.150908688348658,0.0491557769888521,0.0253428484982606,0.428488148880052,0.406818031755488,NA,0.120141430156094,0.00856085628849569,460.576666666667,"460.576666666667"
"243",0.0786407362360617,1.32332989287032,0.168119641036968,0.0540085343330333,0.0276435103463016,0.466498829023614,0.433101300305844,NA,0.125916340003073,0.00951301370727201,461.65,"461.65"
"244",0.0889719536642389,1.38857870853635,0.187354147024487,0.0593355861960841,0.0299310671912708,0.510059319747072,0.464883286485785,NA,0.13187124724259,0.010409467917325,462.72,"462.72"
"245",0.100703254051284,1.45944421340775,0.210544559697108,0.0643730205062398,0.0323365965913051,0.557642414631067,0.501389879641986,NA,0.138916994282299,0.011607554559644,463.79,"463.79"
"246",0.115268073208415,1.54911012831855,0.239065230607465,0.070951076087756,0.0358943168780253,0.613577286233613,0.544436790974433,NA,0.147407827985117,0.0133851874731967,464.863333333333,"464.863333333333"
"247",0.131284272130681,1.65239777344852,0.270992368075497,0.0773382173025356,0.0395770458496085,0.677926891089013,0.592483370135478,NA,0.156341311038198,0.0152883304125045,465.933333333333,"465.933333333333"
"248",0.14769989357405,1.74663196999554,0.305192117521443,0.0844816124295949,0.0426127395647684,0.741285560720332,0.637731434854289,NA,0.163777696781193,0.0169314158134896,467.003333333333,"467.003333333333"
"249",0.16522592128619,1.83396330284465,0.340850580945665,0.0915575754460769,0.0451861792624271,0.804724596067404,0.680160271956845,NA,0.170148154788835,0.0186444397930642,468.073333333333,"468.073333333333"
"250",0.183603471711596,1.91774254080855,0.379213935493074,0.0989365843014493,0.0481330182854228,0.868443364066017,0.71909409290499,NA,0.17725999244757,0.0209560980027524,469.143333333333,"469.143333333333"
"251",0.201523657888635,1.99144999791544,0.41890790808231,0.105425088271497,0.0514797675844335,0.929617184449414,0.753045343146565,NA,0.183413051949295,0.0234088474224627,470.213333333333,"470.213333333333"
"252",0.217832241410272,2.04818151184404,0.45950473129617,0.111805685884367,0.0543553554412377,0.988175700097915,0.782198198739811,NA,0.187398522691081,0.0255548775114896,471.283333333333,"471.283333333333"
"253",0.232676748166448,2.09141512044145,0.498433204531806,0.116324344047145,0.0566608805492542,1.04337548396707,0.807362708010563,NA,0.190641843457613,0.0274916697214916,472.35,"472.35"
"254",0.243454194192054,2.11508684620668,0.534140507976115,0.118720916662949,0.0583734713039815,1.08848765395382,0.823283921537861,NA,0.192271141801253,0.0291779106350875,473.42,"473.42"
"255",0.250411770387211,2.10422168735356,0.561070853912483,0.119524020418488,0.0587634492834671,1.11312081938128,0.823663220399149,NA,0.189759465323325,0.0307209896553612,474.486666666667,"474.486666666667"
"256",0.253188816462665,2.07384469050296,0.577143205213567,0.119866126449064,0.0584135900407928,1.12412383633355,0.81600720914044,NA,0.185067416343255,0.0315983639281432,475.553333333333,"475.553333333333"
"257",0.251552119524788,2.02195882016019,0.579234211608817,0.118294127029327,0.0580212568874458,1.11751370546675,0.798996921654973,NA,0.17873276489796,0.0318983780157512,476.623333333333,"476.623333333333"
"258",0.246454444708465,1.95483283242867,0.571954627353034,0.114924030926654,0.0569341121339639,1.09301904225166,0.774018427920974,NA,0.171317582248477,0.031713820923639,477.686666666667,"477.686666666667"
"259",0.239033993230285,1.88962036260033,0.560698705286936,0.110055817417785,0.0544464507313822,1.06179876523003,0.74865253334103,NA,0.162560131054437,0.0309234524013003,478.753333333333,"478.753333333333"
"260",0.228953583829277,1.81468028524193,0.541271965146806,0.105324479851443,0.0516342749524888,1.02268325668953,0.721287922368589,NA,0.15304805125156,0.0298450666238399,479.82,"479.82"
"261",0.220121879158082,1.73554649410054,0.51746278965168,0.100605813270706,0.0489386232315316,0.978538295368936,0.693916315115508,NA,0.143919317698906,0.0286969943775955,480.886666666667,"480.886666666667"
"262",0.212727529486824,1.66162909710309,0.495663307326429,0.0963650417102648,0.0470032936394911,0.936954676772103,0.66939351537072,NA,0.135383700733495,0.0275805225357182,481.953333333333,"481.953333333333"
"263",0.204942466708959,1.59488359582405,0.476763524063141,0.0917543614692965,0.0458320428779395,0.898389363857821,0.647949418385757,NA,0.127237154035662,0.0264925234298018,483.016666666667,"483.016666666667"
"264",0.198225362323793,1.53651760280984,0.460034080364465,0.0881125787658708,0.0436061069497239,0.86538765578947,0.632170305772373,NA,0.120572098962735,0.0255291903507799,484.08,"484.08"
"265",0.195618903428792,1.49489026933566,0.449049994692013,0.0862091728605266,0.0420971977763214,0.843584839293254,0.624424076075665,NA,0.114953076678474,0.0248610615718374,485.143333333333,"485.143333333333"
"266",0.19632008294571,1.46670868486216,0.444424470614387,0.0856827538458725,0.0414031108677209,0.833687642096516,0.621472402974129,NA,0.110585584978999,0.0246191784526534,486.206666666667,"486.206666666667"
"267",0.198869945221061,1.45195214555219,0.446712450110643,0.0858166649331033,0.0406574751251219,0.832692424232178,0.622712115582201,NA,0.107064459584726,0.0247728102650479,487.273333333333,"487.273333333333"
"268",0.203116886174359,1.44718767957006,0.454718322949542,0.0865357451590592,0.0405266318153351,0.841725201329008,0.627982336468857,NA,0.104162746062063,0.0253908597128291,488.333333333333,"488.333333333333"
"269",0.209438380618186,1.45391080031569,0.469372419345248,0.0886860569549817,0.0418852314716456,0.860974762153692,0.636545692929395,NA,0.10211357124353,0.0261075883346212,489.396666666667,"489.396666666667"
"270",0.216807931722975,1.46380798356343,0.489277436198991,0.0911660503365068,0.0428064250521556,0.888582895157234,0.64602829626597,NA,0.100354056432676,0.0272871790497032,490.456666666667,"490.456666666667"
"271",0.225248206943329,1.47580466336012,0.510591971537242,0.0934502815652502,0.0434185499880859,0.922006159127256,0.655331999739052,NA,0.0988018623186589,0.028522834767886,491.52,"491.52"
"272",0.234040093431955,1.48629908595644,0.53104803198397,0.0956906159549724,0.044481488634116,0.955906099114819,0.66069491499727,NA,0.0972350710131206,0.0296956741232427,492.58,"492.58"
"273",0.24274095141867,1.49427897230702,0.552938947295363,0.0985952591704707,0.0460293780215073,0.992410101698962,0.664648537601523,NA,0.095308720876981,0.0310252003497379,493.643333333333,"493.643333333333"
"274",0.25071646568842,1.49843908840235,0.574355215948061,0.101938019927996,0.0477103501995051,1.03320906714224,0.668179431485309,NA,0.0935029234749575,0.0323965260846619,494.703333333333,"494.703333333333"
"275",0.257758314608786,1.49844704107317,0.591886141101851,0.105626628418799,0.0488406353289848,1.07385148802583,0.669548207022811,NA,0.0914545789622294,0.0333203007560689,495.763333333333,"495.763333333333"
"276",0.262372339225462,1.49586871940691,0.605961975718736,0.108963381766518,0.0496190808334479,1.11422765026661,0.668625316873546,NA,0.089793673990017,0.0341105266770362,496.823333333333,"496.823333333333"
"277",0.265278313122024,1.48873800122701,0.615796053147069,0.112341479296142,0.0500521599544502,1.15268196062951,0.664970305792102,NA,0.0885475551864531,0.0349566739869404,497.88,"497.88"
"278",0.266848175707623,1.48526417913875,0.623553846824658,0.11428956115521,0.0499157268263516,1.19535135893098,0.66289208421027,NA,0.0873828804042685,0.0356453314501775,498.94,"498.94"
"279",0.265794216243881,1.47404436131479,0.625749298105091,0.115386224949343,0.0496450051385781,1.23261236261598,0.657413992660856,NA,0.0864143785041755,0.0358108589217165,500,"500"
"280",0.262684607413392,1.45742630163847,0.623240955406401,0.116662959852252,0.0497934239236306,1.26407665125818,0.649203543086533,NA,0.0863398461027156,0.0358383949589611,501.06,"501.06"
"281",0.257755831728276,1.44618749958482,0.619247745244728,0.117938434233377,0.05034315438828,1.29891822735597,0.642403551460722,NA,0.0870854327584177,0.0357326676728748,502.116666666667,"502.116666666667"
"282",0.251592352109985,1.43471476187544,0.613670839844933,0.119431846318701,0.0510358390682061,1.33225988304006,0.635601113449786,NA,0.0882633283425391,0.0353802350340533,503.173333333333,"503.173333333333"
"283",0.243964553639323,1.41726294655074,0.604751479856841,0.121519135418274,0.0513182653022569,1.35813708966634,0.625660128837995,NA,0.0893725229653888,0.0351868230576039,504.23,"504.23"
"284",0.235995864072561,1.40022372162055,0.595213588876907,0.122853614311205,0.0514734020332533,1.38235933429144,0.61473116105083,NA,0.091409218796089,0.0351518534810367,505.286666666667,"505.286666666667"
"285",0.227584914808508,1.38696206349466,0.587618750584457,0.12469008327765,0.0511998989517751,1.40874619457249,0.6046361486748,NA,0.0939911475961361,0.0348809710116177,506.34,"506.34"
"286",0.220077310887069,1.37903093502658,0.580816551288505,0.126228825231469,0.0513782174051795,1.43909756189735,0.596637831367531,NA,0.0975441415090743,0.0344345161500781,507.4,"507.4"
"287",0.213679898495665,1.37497322294472,0.576840891197687,0.128413863831728,0.0515873427099197,1.46913102604165,0.589744093262355,NA,0.10125464880897,0.0343898948763712,508.453333333333,"508.453333333333"
"288",0.207639482027504,1.37059428930654,0.573464583026288,0.131782599120814,0.0518102524508804,1.49321458500655,0.582012018749127,NA,0.10476161884675,0.0344589600285064,509.51,"509.51"
"289",0.202122561111858,1.36861871972722,0.573717122389779,0.136072156765733,0.0530346382244608,1.51712656264777,0.575546044305679,NA,0.108817645545591,0.0348088194796634,510.563333333333,"510.563333333333"
"290",0.197268329050854,1.36766665932645,0.57349658131912,0.140542097281087,0.0543457993673609,1.53933314638358,0.569690751270012,NA,0.113077291154136,0.035247920372131,511.62,"511.62"
"291",0.193617472346799,1.37388662795845,0.577443737202922,0.143780989483743,0.054432627291901,1.56587478301108,0.56730235950694,NA,0.117443608840085,0.0361023272310974,512.67,"512.67"
"292",0.191247761663639,1.38125319816765,0.582024601259275,0.147150352621701,0.055089475357361,1.59103018704809,0.565797951836575,NA,0.121577299087116,0.0365381999024929,513.726666666667,"513.726666666667"
"293",0.189068028081634,1.38586232742629,0.585933135134092,0.151532160377205,0.0565074746284103,1.60974037404377,0.563244256793992,NA,0.126043492333526,0.0364921667270639,514.78,"514.78"
"294",0.186037022900392,1.3852040654373,0.588773256391206,0.157293292608709,0.0573767740019619,1.62056792476723,0.558652815819498,NA,0.130451544236366,0.0366705990287804,515.83,"515.83"
"295",0.183317377680955,1.3898934451812,0.594872433610226,0.162209946189712,0.0576430163849155,1.63768034486039,0.556961327810736,NA,0.134899337684513,0.0373161235848059,516.883333333333,"516.883333333333"
"296",0.180852282065481,1.39579986350451,0.601863981155217,0.166891551757631,0.0588330089421366,1.65483161743546,0.556653503592238,NA,0.138946735060861,0.0382970404960731,517.94,"517.94"
"297",0.178522165710097,1.39596775035429,0.605602050505214,0.171708876527486,0.0594115675356998,1.66386511496227,0.553993899678706,NA,0.142425240527705,0.0390238795323516,518.99,"518.99"
"298",0.177478474417722,1.40174126953563,0.609521739937742,0.176338611824948,0.0600751427423811,1.67816109024225,0.553024305012054,NA,0.146677159188224,0.039609731766385,520.04,"520.04"
"299",0.175866027326364,1.40552229676022,0.612511266131516,0.17996002607861,0.0606164937805988,1.6912592472193,0.551627342167323,NA,0.15108020859636,0.0402104150924338,521.09,"521.09"
"300",0.173458519913002,1.40799394473666,0.615743615559411,0.184045469419971,0.0622175094252777,1.70213388643798,0.550198156431946,NA,0.155060324406996,0.0408544185161396,522.14,"522.14"
"301",0.171308621141172,1.40700680671074,0.615913283355938,0.188817240292889,0.0637709904758775,1.70822075925972,0.547198048924666,NA,0.157807513507568,0.0412791885877806,523.19,"523.19"
"302",0.169410955227382,1.40414294028826,0.615409938354442,0.191530406679432,0.0640176368735004,1.71204657612937,0.54330526698052,NA,0.160230195956985,0.0413374639483104,524.24,"524.24"
"303",0.166698428514792,1.40369132067279,0.615046437120104,0.194113552390533,0.0635145326054296,1.71800801559137,0.540103739961199,NA,0.162605489293456,0.0416431410517187,525.29,"525.29"
"304",0.165012909308854,1.40906683283556,0.616958569186936,0.196634396969183,0.0641111279008973,1.73070808300319,0.539446219340279,NA,0.165355941080945,0.0420737066356737,526.34,"526.34"
"305",0.164272670932477,1.4163251835,0.620706457909179,0.198573508187241,0.0647588877734041,1.74495919662078,0.540053742732142,NA,0.168723634560766,0.0426831505651577,527.39,"527.39"
"306",0.163455615187174,1.42308815110615,0.623191658150796,0.200985298865958,0.0649703427982709,1.75768541816872,0.540641399558615,NA,0.171288066603007,0.042939118224685,528.433333333333,"528.433333333333"
"307",0.161748596137942,1.42640297139415,0.624573995045508,0.203878875587806,0.0657427359556465,1.76604258000207,0.539998357390976,NA,0.173029597831251,0.0430163403360991,529.48,"529.48"
"308",0.159893002318552,1.42585661408137,0.624595949445084,0.205885303927395,0.0664925250867086,1.76977468030645,0.538588688858292,NA,0.173907231364986,0.042978829832344,530.53,"530.53"
"309",0.158539387666074,1.42553283029184,0.625154033643322,0.207039012193515,0.0659945545580111,1.77339251283245,0.537214186917837,NA,0.174789240370559,0.0431041864211078,531.58,"531.58"
"310",0.158270464552133,1.43184143933792,0.627201561481775,0.208212314650897,0.0658008786820982,1.78430553634382,0.537893355190992,NA,0.176555365858697,0.043503130495613,532.62,"532.62"
"311",0.157101628557984,1.43748016092144,0.628548927467532,0.21035023470884,0.0659107244934466,1.79389370103782,0.538310190443462,NA,0.177788191437412,0.0435694206732666,533.67,"533.67"
"312",0.156189930149779,1.44056313058392,0.629927290825297,0.211802323050111,0.0663980208507405,1.80268350906113,0.538856887138442,NA,0.178664235648849,0.0438267571855992,534.716666666667,"534.716666666667"
"313",0.156237381829733,1.44295120721572,0.630787812706323,0.212303463384968,0.0656293899052887,1.81084422462516,0.539035522829012,NA,0.179516174635717,0.0437902676677393,535.76,"535.76"
"314",0.156359995558237,1.44179929476215,0.630689088341275,0.212925387949625,0.0652065080888047,1.8106890591743,0.537726354039812,NA,0.180558315263188,0.0438202675519646,536.806666666667,"536.806666666667"
"315",0.155605549739765,1.43913762679118,0.629166697419385,0.21315501078243,0.0650277051917816,1.80855628905132,0.535812942652313,NA,0.180728621291112,0.0439177857660977,537.85,"537.85"
"316",0.154976402528797,1.44227477830785,0.631190441104002,0.214629148044055,0.0658353614489704,1.815509056778,0.536384881683557,NA,0.181541951724026,0.0441473916760183,538.893333333333,"538.893333333333"
"317",0.153523448887476,1.44009678310012,0.630245646280863,0.21531429526154,0.0656119552360531,1.81660770780383,0.534593725942028,NA,0.181575507153837,0.0441137477481707,539.94,"539.94"
"318",0.152895382774208,1.4432441076048,0.631300637181199,0.216146574235196,0.0643779272163376,1.82353527257864,0.534753593860135,NA,0.182472577333683,0.0445812263481599,540.98,"540.98"
"319",0.152633477223455,1.44875398372381,0.635773219740033,0.216027412024698,0.0630215134147103,1.8325424865086,0.536553225560964,NA,0.183524953043155,0.0446984041365578,542.023333333333,"542.023333333333"
"320",0.15230784723004,1.44998935919383,0.636393783030408,0.216008357498849,0.0609967962400912,1.83709950550233,0.535954543852046,NA,0.184247590165994,0.0446351540364994,543.066666666667,"543.066666666667"
"321",0.151682228867109,1.44872332684272,0.633990094306422,0.216423350230847,0.0593138482968609,1.83956788549421,0.533358119579751,NA,0.184157465994302,0.0445403539903109,544.11,"544.11"
"322",0.152146693679255,1.45256774381865,0.633760308411802,0.217773235050909,0.0603439339622502,1.84707047852082,0.532439955488298,NA,0.184136353688033,0.0448026128652911,545.15,"545.15"
"323",0.151082584241611,1.45125355128056,0.630945516702948,0.218519376905953,0.0620467031775387,1.8487119823844,0.531621641638829,NA,0.183868823294027,0.0449916070750939,546.193333333333,"546.193333333333"
"324",0.148844318411934,1.44319519520255,0.626307551356972,0.219730059566833,0.0627789900061294,1.84236118843527,0.529160649571412,NA,0.183886266149122,0.0450232286453531,547.233333333333,"547.233333333333"
"325",0.147755764977985,1.44131444567628,0.62517572797691,0.221541508229091,0.0635200164857744,1.8426550805332,0.527718810545435,NA,0.184107547180627,0.0450241212467134,548.273333333333,"548.273333333333"
"326",0.146848876646327,1.44274813770026,0.624031158616294,0.222833562676646,0.0639308961142502,1.84650740705943,0.526883625524297,NA,0.184788362969365,0.045199196890401,549.313333333333,"549.313333333333"
"327",0.145941164089678,1.44078433479925,0.620483749836935,0.223274031890181,0.0644646363640838,1.84618749570286,0.524679198678588,NA,0.185346438004667,0.0454275817837452,550.353333333333,"550.353333333333"
"328",0.145911678446734,1.43874840274046,0.617313615278718,0.222600054899297,0.0647873577635483,1.84591289812816,0.522497666866494,NA,0.185511512281323,0.0457041998639485,551.393333333333,"551.393333333333"
"329",0.144672397897016,1.44075374876711,0.616486613985488,0.22399528338461,0.0645687072273226,1.85017255612652,0.521356040691288,NA,0.186241851342124,0.045919506043461,552.433333333333,"552.433333333333"
"330",0.143431106878667,1.4395083903355,0.612665437917467,0.225503653404503,0.0639583839962079,1.84966826633477,0.519164259731439,NA,0.186307775746953,0.0463400222195143,553.473333333333,"553.473333333333"
"331",0.142760276206389,1.4359151405966,0.607721137625358,0.226388797590891,0.063947400928716,1.84715546596643,0.515901616525155,NA,0.186776952344619,0.0466376809337662,554.51,"554.51"
"332",0.142085932783696,1.4337503982512,0.605194552994764,0.226940674643168,0.064164711892176,1.84699763709134,0.513528147640819,NA,0.187478018208792,0.0467166582950392,555.546666666667,"555.546666666667"
"333",0.140580173512998,1.43541025062903,0.604237796019978,0.22752525155052,0.0637544987923067,1.85228326791129,0.512932066899793,NA,0.187624378594781,0.0471515083869119,556.583333333333,"556.583333333333"
"334",0.13943316047079,1.43564495773279,0.600679402384805,0.227649112585516,0.0630214410183305,1.85426428659093,0.511153528412461,NA,0.187306493645176,0.0472513641645631,557.623333333333,"557.623333333333"
